Series Name,Series Code,Country Name,Country Code,1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.564453032698765,0.574013140486956,0.559225604529488,1.35526208847002,2.01806458457878,2.14856125999861,1.96838634633669,1.70189150824109,1.36517488167218,1.01384449933768,0.88872549882617,0.947676353339703,0.857013750175751,0.901855193874304,0.961493162441897,1.10778271314938,0.912575245358043,0.721666972849021
Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.52553179140661,3.46066404520994,2.98260391267765,3.10639256827815,4.21499469701351,3.10772417173934,3.46686409051456,3.44682339262827,2.85728229301093,2.25174733022776,2.84649627717535,3.08157613195282,2.8789163660392,2.59786426236426,2.65554756569737,1.86754766697946,2.07937608671228,2.64123318576759
Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.499517649324799,0.420325955427002,0.431596614050767,0.763250457412455,1.26687055816181,1.19245724160614,0.844688790542748,0.651152891186439,0.574918196148753,0.517878594833065,0.516596294246744,0.596050944805398,0.449461039885322,0.505214192405336,0.503405461160356,0.529013916915578,0.37810794618724,0.336666480320049
Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.13237045139299,0.961585528954036,0.953674330051852,0.999702805112438,1.24873335628106,1.67388016445151,1.74447934478824,1.74435460635256,1.83294883223349,1.86175485330958,1.83961969163289,1.72739169215062,..
Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.81942025282791,4.02193112740747,3.75857389340272,4.29145434826523,4.29452327369679,4.49543407979547,4.16249928399605,4.0452542986778,3.70275907528325,3.12359565297023,2.74834162277966,2.47314366528244,2.70533899736906,2.42255628688584,..
Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.05,3.41,2.65,2.85,3.31,3.2,3.03,2.86,2.7,2.34,1.97,1.71,1.5,1.24,1.05,..,..,..
Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.40178559448821,..,..,2.44971206075607,..,..,2.67019501469286,3.37395391664123,4.02772863501631,4.34584976316209,5.88352227400692,9.18565591814957,9.97528206363178,9.46095691207992,9.23442899080834,7.93883072465331,6.54245582956179,..
Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.25246820199786,5.15545411942603,3.69085921286511,2.87020628006279,2.89219586768057,2.31233314887669,2.00668094304848,1.67598753441661,1.60618085839081,1.97494771279186,2.31686319973563,2.77489855191291,2.44404843529866,2.20579865068329,2.33935750447439,2.64268448647727,2.64057088343298,2.14649051618116
Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.99617313682385,6.56811457626493,5.7776082194137,6.28258103994627,9.4463437392788,10.0278370674613,11.7423491843706,13.7463696406392,16.5427056350995,18.0330469839719,18.0643688300521,17.1162385246125,14.3832990405839,8.38628316437891,6.74918443535526,4.35972073669912,3.34809683915318,..
Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.95990413551278,4.38774309355536,3.78150447341427,3.31729162388854,2.45239118205519,1.85071180176899,1.4734265470522,1.32052217577728,1.12682415706513,0.913161529735838,0.855251960083455,1.06536914566418,0.813464699477564,0.71607362746051
Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.993470630559824,..,..,1.55697368984839,3.50865701820859,3.95483378788783,3.9618682056152,3.58628400773794,3.11174173873799,1.65439245472471,1.01450855087338,1.68730158721445,1.35974413009585,1.09642089877808,1.01809935046033,0.983324631071678,0.969313241858253,0.974303900703948
Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.81638248738848,1.9944212361405,2.5413127799359,3.20802543521284,3.06903578149087,2.32838597424659,2.44685147061432,2.52922017747363,3.36157018477857,3.13402337702184,2.60441021807811,2.14676314546594,2.14605834181442,2.10773786136751,2.20172618969779,2.56401799892127,2.05078594596887,2.08583676861479
Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.571914662174038,0.584500588542436,0.588001422921593,0.484155586674748,0.594291798596701,0.570682157690436,0.487829016283245,0.456859010234891,0.469220791445101,0.352361433161398,0.254435738088805,0.251149391152259,0.249057696611218,0.233334670386676,..
Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.81172366116838,9.58055783170298,8.30661167313489,6.6281426211044,6.05937220678027,6.01730651081846,6.81325840246745,8.37596711898549,9.24076995498895,9.65589344602212,9.74675740899048,8.82848632528604,8.26363858519242,6.7165328726564,6.10227541793395
Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.28697148338664,2.96818471895203,2.22411986474196,1.6697936801687,1.30683882837442,1.08033805274768,1.23698687005173,1.38335895995773,1.61364907195792,1.95231785727138,1.85839038526169,2.18290550467845,1.8617019769322,1.77974031138528
Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.92151508288564,5.93611112398252,5.79213600421705,4.68085453063316,4.04289177410579,3.64128702921644,3.24484679094119,3.12168564309893,2.85780789685004,2.84200004498428,3.72802083553832,3.89239038176021,5.18028329482246,4.45425562129511,..
Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,Turkiye,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.31589850311115,3.58098683705457,3.3213977793724,3.44167340058132,4.96997625418198,3.48959158482402,2.57632211204452,2.7433675978872,2.63627102630174,2.74183131997442,2.98772329214314,3.10968373133547,2.84271365893527,3.68690904641214,5.02294929309671,3.89009244045221,2.97599400811766,1.97901752159553
Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,Argentina,ARG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,178.956698659281,173.891907174996,168.329273268927,170.921077108744,179.015640772581,194.795592934262,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.8646338637591,28.7239118323623,31.4101747904533,35.3048518640905,38.266748899313,38.5065127125353,41.064724755232,41.8649391788691,41.3072032042426,42.0767860671025,41.6000875299309,41.7029545799867,39.4016675404007,37.5686105289274
Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,179.590715800831,171.408832497162,186.88397635693,194.392043046009,198.429078715143,208.376134322898,217.120392942266,195.991246570537,199.890484296105,193.959604655734,186.509147610185,187.918890875982,195.971874110038,196.924444441628,192.12348334948,194.750863096491,202.694004936241,190.539604729867,201.568886352094,227.122373951073,227.238658383172,..
Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.6631931809,15.7514788195417,16.5227407175501,16.4667251433296,17.5947336775122,20.5591003054221,22.701360672362,22.1119141600491,25.7105541774863,26.3987313978812,27.8730440279961,29.7432031140432,33.0242419113394,33.7148661062065,36.4837545783972,38.4531196386345,39.2644265606598,38.3594269373412,40.3161500446337,41.9334112342922,40.088270042804,39.1794570186927
Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,227.451336292276,226.366142228464,225.045203090414,216.811550565932,216.870641911711,212.856246480092,205.990524061914,203.995348447721,214.005015573655,206.016925582744,206.132006724711,206.099309315736,208.262227329789,208.123767614796,205.095530509971,205.446055823615,209.676028300062,208.775756108051,216.784188440159,237.675093826102,238.644903439209,238.228755082791
Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.5996868576008,77.0455315096903,78.973587492918,90.2642290733349,..,..
Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,130.365922402932,106.188311551112,113.798648673036,122.570827439431,135.498876278515,152.758103736828,156.8332730831,137.516822115882,134.97064435077,135.866123891571,130.219743603607,136.418334532381,137.356601961205,138.986433353334,136.26441177867,133.75940838617,135.659372071217,127.755044016829,126.222130889246,118.553527770447,101.965693478209,100.101729430228
Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,Turkiye,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.5785299653207,38.2090176580202,45.2373400849009,49.7750236010101,52.5613207629451,61.0662662555466,64.2573064676402,67.3827907020299,70.4072936045813,71.7549333556053,68.8295185201354,67.166586997437,76.6599273338173,73.9720473113175,55.9833499895145
Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,Argentina,ARG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.8479693358659,12.6722320682822,18.347415811923,19.0095561276238,27.9875705406354
Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.0791613893368,17.6947145570342,16.4107936007876,18.183108459663,20.141658359365,48.0963966584604,29.2523189140223,1.01474757627631,7.36671426548804,11.3156032961912,7.18048365844407,9.18027163717989,14.3547305216787,12.2406138929564,8.30574871448343,3.79383574603331,6.28889038257386,52.1544599090838,32.8420689256339,-5.92525008696903,18.5339242179136
Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.8568399008052,3.98344686793891,10.049138502288,13.614567336097,17.5088668528817,21.4143795621522,19.7588100941168,7.79148807833103,21.1181304683711,19.1039093457278,16.1680005092007,12.8899370401321,11.9408433062487,6.38423944958846,-2.49084726107054,-3.13788757960892,3.30606289465853,6.83605039325325,9.83553927907497,12.8476955739806,10.7928358065897
Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.57130983587487,1.14719052685502,6.76907039277745,9.06393698708636,13.3484276060905,-0.707486703437928,23.0866817944765,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.22981116632043,8.42150984806334,16.2650096899006,13.2225719097195,8.29589919784474,14.8480628968952,20.1582912257482,6.89418001462385,17.0951349401361,19.1049838341212,18.6049714733207,18.4150356020168,11.6629821012683,8.54336805510102,8.64214267358883,7.51537589535162,11.7707068874059,5.46219456348289,-1.62528571283633,4.62486420909751,8.35609841964765
Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.04995363044824,7.49381949733701,8.65552053089491,11.4721572812349,11.016404864953,11.030401230699,10.1188301654814,-4.62387968319902,-2.48066892662769,-0.815525880591536,3.74006945054908,4.90750777433861,5.11323383040244,4.35232602873296,3.27343939975972,4.76608982999816,3.11637634849853,4.60981060868819,8.18454903695625,5.51237590747386,3.2960822829343
Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.1219973075359,4.88595714044492,2.82800609968577,8.81839307944862,14.6521983567544,12.3542919335634,1.68079948900943,8.05751438463309,8.66000799359902,13.3610033050655,8.11798248451136,10.9649105479184,7.05604690144623,13.088073154619,14.9480519240219,5.53722133068419,4.63892357278242,7.67806596323117,-3.02590866457152,3.44425226614305,7.79300505677124
